"row ID","Col0","Col1","Col2","Col3","Col4","Col5","Col6","Col7","Col8","Col9","Col10","Col11","Col12","Col13","Col14","Col15","Col16","Col17","Col18"
"Row276",0.217391,0.5,0.458333,0.144105,0.131868,0.0754717,0.235294,0.542857,0.166667,0.4,0.194737,0.171463,0.465409,0.210526,0.363636,0.0,0.3,0.333333,"bus"
"Row277",0.282609,0.307692,0.361111,0.10917,0.0879121,0.0943396,0.150327,0.685714,0.0833333,0.257143,0.126316,0.0983213,0.352201,0.197368,0.136364,0.097561,0.133333,0.2,"opel"
"Row278",0.782609,0.807692,0.958333,0.528384,0.230769,0.169811,0.666667,0.142857,0.583333,0.728571,0.505263,0.588729,0.647799,0.118421,0.5,0.780488,0.433333,0.7,"saab"
"Row279",0.456522,0.153846,0.458333,0.358079,0.263736,0.0943396,0.27451,0.457143,0.166667,0.128571,0.215789,0.213429,0.144654,0.105263,0.0909091,0.195122,0.7,0.833333,"bus"
"Row280",0.586957,0.423077,0.736111,0.388646,0.164835,0.113208,0.48366,0.257143,0.416667,0.414286,0.378947,0.404077,0.264151,0.0921053,0.0,0.0487805,0.566667,0.566667,"opel"
"Row281",0.195652,0.384615,0.458333,0.218341,0.197802,0.0943396,0.254902,0.514286,0.166667,0.357143,0.252632,0.188249,0.320755,0.223684,0.227273,0.268293,0.3,0.266667,"bus"
"Row282",0.282609,0.5,0.458333,0.0917031,0.10989,0.0754717,0.254902,0.542857,0.166667,0.414286,0.210526,0.179856,0.496855,0.302632,0.409091,0.268293,0.133333,0.1,"bus"
"Row283",0.934783,0.769231,0.972222,0.554585,0.21978,0.188679,0.686275,0.142857,0.583333,0.671429,0.531579,0.609113,0.710692,0.105263,0.727273,0.682927,0.533333,0.833333,"saab"
"Row284",0.347826,0.5,0.513889,0.0917031,0.0549451,0.150943,0.287582,0.514286,0.25,0.6,0.215789,0.20024,0.427673,0.25,0.318182,0.414634,0.233333,0.333333,"van"
"Row285",0.347826,0.576923,0.625,0.371179,0.186813,0.113208,0.372549,0.371429,0.25,0.5,0.305263,0.291367,0.509434,0.0657895,0.727273,0.121951,0.633333,0.666667,"saab"
"Row286",0.217391,0.307692,0.416667,0.222707,0.197802,0.0943396,0.20915,0.571429,0.166667,0.328571,0.2,0.14988,0.238994,0.157895,0.181818,0.292683,0.4,0.466667,"bus"
"Row287",0.326087,0.384615,0.611111,0.139738,0.0879121,0.169811,0.27451,0.514286,0.166667,0.457143,0.231579,0.199041,0.345912,0.184211,0.272727,0.0487805,0.3,0.5,"van"
"Row288",0.5,0.538462,0.875,0.484716,0.241758,0.150943,0.575163,0.2,0.5,0.414286,0.473684,0.496403,0.572327,0.184211,0.272727,0.146341,0.366667,0.433333,"opel"
"Row289",0.326087,0.153846,0.236111,0.122271,0.164835,0.0754717,0.150327,0.685714,0.0833333,0.1,0.110526,0.0971223,0.220126,0.315789,0.727273,0.390244,0.133333,0.1,"saab"
"Row290",0.543478,0.192308,0.361111,0.113537,0.0879121,0.0943396,0.117647,0.714286,0.0833333,0.285714,0.157895,0.0803357,0.0880503,0.131579,0.136364,0.292683,0.5,0.433333,"van"
"Row291",0.347826,0.461538,0.569444,0.620087,0.604396,0.773585,0.281046,0.514286,0.25,0.6,0.368421,0.195444,0.427673,0.407895,0.409091,0.414634,0.233333,0.366667,"van"
"Row292",0.304348,0.346154,0.5,0.240175,0.197802,0.0566038,0.281046,0.457143,0.166667,0.285714,0.284211,0.213429,0.301887,0.223684,0.272727,0.292683,0.433333,0.4,"bus"
"Row293",0.434783,0.115385,0.319444,0.152838,0.10989,0.113208,0.130719,0.685714,0.0833333,0.257143,0.147368,0.0911271,0.0754717,0.105263,0.136364,0.658537,0.566667,0.666667,"van"
"Row294",0.782609,0.846154,0.861111,0.283843,0.043956,0.0754717,0.843137,0.0285714,0.75,0.671429,0.710526,0.822542,0.867925,0.328947,0.454545,0.268293,0.266667,0.0666667,"bus"
"Row295",0.369565,0.192308,0.486111,0.262009,0.186813,0.0943396,0.254902,0.485714,0.166667,0.185714,0.2,0.193046,0.188679,0.0921053,0.0,0.0,0.633333,0.766667,"bus"
"Row296",0.543478,0.730769,0.638889,0.449782,0.241758,0.0566038,0.522876,0.2,0.416667,0.614286,0.431579,0.46283,0.704403,0.210526,0.181818,0.146341,0.6,0.466667,"bus"
"Row297",0.195652,0.153846,0.361111,0.0960699,0.0769231,0.0943396,0.130719,0.742857,0.0833333,0.128571,0.0947368,0.0815348,0.207547,0.171053,0.772727,0.170732,0.233333,0.2,"saab"
"Row298",0.391304,0.269231,0.805556,0.384279,0.186813,0.132075,0.424837,0.342857,0.333333,0.242857,0.336842,0.33693,0.352201,0.0921053,0.409091,0.853659,0.633333,0.8,"saab"
"Row299",0.543478,0.269231,0.513889,0.292576,0.153846,0.0754717,0.392157,0.314286,0.333333,0.3,0.352632,0.327338,0.201258,0.171053,0.181818,0.414634,0.766667,0.666667,"bus"
"Row300",0.717391,0.769231,0.805556,0.388646,0.142857,0.150943,0.673203,0.142857,0.583333,0.728571,0.494737,0.595923,0.685535,0.184211,0.363636,0.512195,0.4,0.533333,"saab"
"Row301",0.434783,0.384615,0.527778,0.270742,0.131868,0.0943396,0.254902,0.514286,0.166667,0.328571,0.273684,0.189448,0.408805,0.118421,0.681818,0.0487805,0.566667,0.533333,"opel"
"Row302",0.456522,0.153846,0.444444,0.388646,0.274725,0.0754717,0.300654,0.428571,0.166667,0.214286,0.284211,0.241007,0.113208,0.144737,0.0,0.341463,0.8,0.766667,"bus"
"Row303",0.347826,0.115385,0.388889,0.196507,0.142857,0.113208,0.137255,0.685714,0.0833333,0.228571,0.121053,0.0971223,0.0628931,0.0394737,0.272727,0.439024,0.833333,0.933333,"van"
"Row304",0.26087,0.461538,0.416667,0.113537,0.120879,0.113208,0.254902,0.542857,0.166667,0.4,0.215789,0.179856,0.490566,0.263158,0.0909091,0.121951,0.166667,0.166667,"bus"
"Row305",0.282609,0.461538,0.458333,0.209607,0.175824,0.0754717,0.24183,0.514286,0.166667,0.385714,0.210526,0.181055,0.421384,0.157895,0.272727,0.0243902,0.433333,0.5,"bus"
"Row306",0.717391,0.576923,0.930556,0.427948,0.153846,0.150943,0.620915,0.171429,0.583333,0.5,0.510526,0.540767,0.572327,0.144737,0.227273,0.682927,0.466667,0.733333,"saab"
"Row307",0.73913,0.730769,0.875,0.358079,0.10989,0.169811,0.666667,0.142857,0.583333,0.628571,0.457895,0.589928,0.503145,0.0921053,0.272727,0.121951,0.433333,0.566667,"opel"
"Row308",0.782609,0.692308,0.833333,0.406114,0.131868,0.150943,0.522876,0.228571,0.416667,0.614286,0.421053,0.442446,0.540881,0.0657895,0.636364,0.0731707,0.666667,0.7,"opel"
"Row309",0.782609,0.576923,0.930556,0.484716,0.164835,0.150943,0.607843,0.171429,0.5,0.571429,0.484211,0.527578,0.371069,0.0789474,0.409091,0.780488,0.633333,0.833333,"opel"
"Row310",0.369565,0.653846,0.694444,0.366812,0.153846,0.150943,0.45098,0.285714,0.333333,0.571429,0.426316,0.369305,0.698113,0.131579,0.272727,0.463415,0.5,0.6,"saab"
"Row311",0.434783,0.461538,0.597222,0.165939,0.0989011,0.150943,0.294118,0.485714,0.25,0.528571,0.263158,0.215827,0.496855,0.210526,0.0454545,0.512195,0.266667,0.533333,"van"
"Row312",0.195652,0.307692,0.416667,0.222707,0.186813,0.0943396,0.235294,0.542857,0.166667,0.285714,0.221053,0.172662,0.27044,0.171053,0.227273,0.414634,0.366667,0.466667,"bus"
"Row313",0.5,0.730769,0.888889,0.515284,0.21978,0.132075,0.562092,0.2,0.5,0.642857,0.457895,0.485612,0.735849,0.105263,0.545455,0.487805,0.533333,0.666667,"opel"
"Row314",0.369565,0.346154,0.319444,0.0960699,0.0879121,0.0943396,0.261438,0.542857,0.166667,0.342857,0.226316,0.182254,0.402516,0.289474,0.0,0.365854,0.133333,0.1,"bus"
"Row315",0.434783,0.269231,0.305556,0.0567686,0.021978,0.0943396,0.124183,0.742857,0.0833333,0.385714,0.157895,0.0779376,0.295597,0.25,0.363636,0.146341,0.266667,0.1,"van"
"Row316",0.391304,0.307692,0.361111,0.117904,0.0989011,0.132075,0.0915033,0.771429,0.0833333,0.371429,0.152632,0.0635492,0.289308,0.171053,0.136364,0.243902,0.5,0.433333,"van"
"Row317",0.478261,0.461538,0.902778,0.454148,0.186813,0.150943,0.490196,0.285714,0.416667,0.457143,0.378947,0.402878,0.308176,0.0657895,0.318182,0.780488,0.733333,1.0,"saab"
"Row318",0.347826,0.153846,0.152778,0.0305677,0.0769231,0.0566038,0.0522876,0.857143,0.0,0.128571,0.0421053,0.0347722,0.238994,0.302632,0.318182,0.097561,0.166667,0.0666667,"van"
"Row319",0.630435,0.692308,0.722222,0.393013,0.142857,0.0754717,0.705882,0.114286,0.666667,0.628571,0.615789,0.655875,0.628931,0.276316,0.318182,0.170732,0.4,0.166667,"bus"
"Row320",0.695652,0.807692,0.833333,0.50655,0.241758,0.150943,0.712418,0.114286,0.666667,0.742857,0.536842,0.640288,0.584906,0.184211,0.0,0.317073,0.366667,0.6,"saab"
"Row321",0.869565,0.923077,0.958333,0.393013,0.0989011,0.0754717,0.96732,0.0,0.916667,0.814286,0.831579,0.956835,0.955975,0.342105,0.5,0.512195,0.2,0.0666667,"bus"
"Row322",0.304348,0.384615,0.347222,0.100437,0.0989011,0.113208,0.24183,0.571429,0.166667,0.357143,0.205263,0.165468,0.389937,0.342105,0.272727,0.0731707,0.133333,0.0333333,"bus"
"Row323",0.543478,0.692308,0.777778,0.432314,0.208791,0.150943,0.496732,0.257143,0.416667,0.557143,0.405263,0.418465,0.767296,0.118421,0.454545,0.0243902,0.5,0.6,"saab"
"Row324",0.456522,0.192308,0.666667,0.327511,0.142857,0.0943396,0.379085,0.371429,0.333333,0.185714,0.305263,0.300959,0.220126,0.0921053,0.0909091,0.682927,0.633333,0.766667,"saab"
"Row325",0.195652,0.423077,0.319444,0.0829694,0.0769231,0.0943396,0.254902,0.542857,0.166667,0.414286,0.189474,0.173861,0.477987,0.289474,0.136364,0.097561,0.1,0.0333333,"bus"
"Row326",0.717391,0.615385,0.777778,0.423581,0.153846,0.150943,0.45098,0.285714,0.333333,0.571429,0.352632,0.371703,0.446541,0.0394737,0.863636,0.365854,0.866667,0.933333,"opel"
"Row327",0.347826,0.423077,0.583333,0.139738,0.0769231,0.0754717,0.24183,0.542857,0.166667,0.371429,0.210526,0.177458,0.371069,0.118421,0.454545,0.341463,0.4,0.4,"opel"
"Row328",0.434783,0.384615,0.666667,0.28821,0.208791,0.132075,0.248366,0.542857,0.166667,0.414286,0.178947,0.179856,0.213836,0.0789474,0.0909091,0.414634,0.666667,0.833333,"van"
"Row329",0.347826,0.192308,0.555556,0.283843,0.131868,0.0943396,0.320261,0.428571,0.25,0.185714,0.294737,0.245803,0.176101,0.118421,0.227273,0.365854,0.533333,0.533333,"saab"
"Row330",0.543478,0.423077,0.527778,0.244541,0.175824,0.113208,0.196078,0.6,0.0833333,0.428571,0.157895,0.139089,0.389937,0.0526316,0.863636,0.0487805,0.833333,0.866667,"van"
"Row331",0.673913,0.730769,0.777778,0.366812,0.131868,0.132075,0.496732,0.257143,0.416667,0.614286,0.4,0.414868,0.603774,0.105263,0.5,0.195122,0.566667,0.633333,"opel"
"Row332",0.565217,0.923077,0.958333,0.50655,0.208791,0.169811,0.712418,0.114286,0.666667,0.828571,0.547368,0.648681,0.798742,0.144737,0.454545,0.609756,0.4,0.633333,"opel"
"Row333",0.282609,0.346154,0.347222,0.0917031,0.0769231,0.0943396,0.248366,0.542857,0.166667,0.314286,0.215789,0.171463,0.396226,0.342105,0.0909091,0.195122,0.133333,0.0333333,"bus"
"Row334",0.73913,0.923077,0.861111,0.349345,0.0879121,0.0943396,0.797386,0.0571429,0.75,0.757143,0.594737,0.764988,0.754717,0.236842,0.318182,0.268293,0.366667,0.2,"bus"
"Row335",0.782609,0.807692,0.875,0.441048,0.175824,0.169811,0.718954,0.114286,0.666667,0.814286,0.521053,0.642686,0.654088,0.157895,0.272727,0.341463,0.366667,0.633333,"saab"
"Row336",0.347826,0.423077,0.5,0.0917031,0.0769231,0.150943,0.287582,0.514286,0.25,0.471429,0.173684,0.201439,0.421384,0.223684,0.545455,0.292683,0.266667,0.4,"van"
"Row337",0.565217,0.692308,0.666667,0.366812,0.164835,0.0566038,0.594771,0.171429,0.5,0.571429,0.484211,0.528777,0.691824,0.236842,0.363636,0.634146,0.5,0.3,"bus"
"Row338",0.521739,0.461538,0.708333,0.248908,0.175824,0.150943,0.254902,0.542857,0.166667,0.428571,0.189474,0.179856,0.389937,0.0789474,0.818182,0.487805,0.7,0.8,"van"
"Row339",0.304348,0.307692,0.458333,0.235808,0.186813,0.0943396,0.254902,0.514286,0.166667,0.285714,0.236842,0.188249,0.27044,0.184211,0.136364,0.195122,0.466667,0.433333,"bus"
"Row340",0.347826,0.269231,0.444444,0.222707,0.175824,0.0943396,0.222222,0.542857,0.166667,0.242857,0.236842,0.164269,0.226415,0.171053,0.181818,0.243902,0.533333,0.5,"bus"
"Row341",0.282609,0.269231,0.486111,0.183406,0.164835,0.0754717,0.183007,0.628571,0.0833333,0.242857,0.147368,0.127098,0.333333,0.171053,0.136364,0.512195,0.233333,0.3,"opel"
"Row342",0.217391,0.153846,0.194444,0.117904,0.153846,0.0377358,0.150327,0.685714,0.0833333,0.128571,0.115789,0.104317,0.201258,0.342105,0.136364,0.146341,0.133333,0.0666667,"saab"
"Row343",0.630435,0.807692,0.847222,0.375546,0.120879,0.150943,0.718954,0.114286,0.666667,0.757143,0.494737,0.652278,0.591195,0.157895,0.590909,0.146341,0.433333,0.566667,"opel"
"Row344",0.565217,0.846154,0.847222,0.502183,0.230769,0.150943,0.732026,0.114286,0.666667,0.857143,0.515789,0.66307,0.654088,0.197368,0.5,0.487805,0.366667,0.5,"opel"
"Row345",0.608696,0.807692,0.916667,0.366812,0.10989,0.0943396,0.810458,0.0571429,0.75,0.657143,0.663158,0.778177,0.90566,0.289474,0.272727,0.341463,0.3,0.133333,"bus"
"Row346",0.956522,0.730769,0.972222,0.541485,0.197802,0.188679,0.653595,0.142857,0.583333,0.642857,0.515789,0.580336,0.698113,0.0921053,0.954545,0.609756,0.6,0.8,"saab"
"Row347",0.326087,0.423077,0.513889,0.275109,0.131868,0.0754717,0.254902,0.514286,0.166667,0.385714,0.236842,0.190647,0.427673,0.0657895,0.409091,0.292683,0.866667,0.9,"opel"
"Row348",0.478261,0.423077,0.611111,0.235808,0.164835,0.150943,0.215686,0.571429,0.166667,0.428571,0.173684,0.153477,0.358491,0.0657895,0.454545,0.146341,0.766667,0.833333,"van"
"Row349",0.347826,0.269231,0.402778,0.187773,0.120879,0.0754717,0.130719,0.685714,0.0833333,0.271429,0.131579,0.0911271,0.264151,0.0263158,0.727273,0.146341,0.9,0.933333,"opel"
"Row350",0.521739,0.5,0.847222,0.462882,0.208791,0.113208,0.522876,0.257143,0.416667,0.471429,0.410526,0.434053,0.377358,0.0921053,0.0454545,0.780488,0.5,0.633333,"opel"
"Row351",0.326087,0.192308,0.25,0.144105,0.142857,0.0566038,0.235294,0.571429,0.166667,0.185714,0.173684,0.161871,0.301887,0.355263,0.545455,0.0,0.133333,0.0666667,"saab"
"Row352",0.391304,0.5,0.527778,0.19214,0.153846,0.132075,0.228758,0.542857,0.166667,0.485714,0.2,0.166667,0.566038,0.144737,0.590909,0.268293,0.433333,0.633333,"van"
"Row353",0.173913,0.538462,0.402778,0.183406,0.186813,0.0754717,0.254902,0.514286,0.166667,0.414286,0.215789,0.18705,0.540881,0.210526,0.227273,0.0,0.233333,0.233333,"bus"
"Row354",0.543478,0.653846,0.694444,0.384279,0.175824,0.132075,0.424837,0.314286,0.333333,0.528571,0.342105,0.345324,0.553459,0.0789474,0.454545,0.0243902,0.566667,0.666667,"saab"
"Row355",0.434783,0.346154,0.666667,0.366812,0.164835,0.150943,0.464052,0.285714,0.333333,0.328571,0.410526,0.383693,0.371069,0.144737,0.136364,0.292683,0.433333,0.533333,"opel"
"Row356",0.391304,0.461538,0.5,0.292576,0.241758,0.0943396,0.248366,0.514286,0.166667,0.371429,0.210526,0.18705,0.440252,0.131579,0.545455,0.0243902,0.633333,0.666667,"bus"
"Row357",0.782609,0.615385,0.958333,0.388646,0.131868,0.150943,0.620915,0.171429,0.583333,0.542857,0.5,0.540767,0.654088,0.144737,0.590909,0.756098,0.5,0.7,"saab"
"Row358",0.304348,0.461538,0.583333,0.262009,0.142857,0.113208,0.287582,0.457143,0.166667,0.371429,0.268421,0.218225,0.408805,0.144737,0.0909091,0.0487805,0.466667,0.5,"opel"
"Row359",0.586957,0.615385,0.777778,0.445415,0.175824,0.132075,0.48366,0.257143,0.416667,0.542857,0.378947,0.401679,0.421384,0.0394737,0.136364,0.121951,0.7,0.8,"opel"
"Row360",0.76087,0.730769,0.958333,0.340611,0.0879121,0.188679,0.679739,0.142857,0.583333,0.757143,0.521053,0.603118,0.660377,0.171053,0.454545,0.682927,0.433333,0.666667,"saab"
"Row361",0.608696,0.5,0.902778,0.39738,0.153846,0.150943,0.562092,0.228571,0.5,0.457143,0.436842,0.472422,0.540881,0.0921053,0.318182,0.926829,0.533333,0.8,"saab"
"Row362",0.478261,0.538462,0.569444,0.31441,0.131868,0.0943396,0.366013,0.371429,0.25,0.485714,0.347368,0.288969,0.477987,0.105263,0.181818,0.097561,0.5,0.566667,"saab"
"Row363",0.347826,0.538462,0.625,0.187773,0.120879,0.150943,0.267974,0.514286,0.166667,0.471429,0.236842,0.197842,0.484277,0.197368,0.590909,0.170732,0.333333,0.533333,"van"
"Row364",0.304348,0.461538,0.513889,0.213974,0.131868,0.0943396,0.27451,0.514286,0.166667,0.385714,0.268421,0.199041,0.396226,0.210526,0.681818,0.341463,0.266667,0.266667,"opel"
"Row365",0.76087,0.807692,0.902778,0.432314,0.164835,0.169811,0.588235,0.2,0.5,0.657143,0.452632,0.508393,0.792453,0.118421,0.545455,0.0731707,0.466667,0.633333,"saab"
"Row366",0.369565,0.538462,0.625,0.196507,0.142857,0.150943,0.281046,0.485714,0.166667,0.528571,0.257895,0.205036,0.484277,0.210526,0.0454545,0.121951,0.3,0.5,"van"
"Row367",0.195652,0.153846,0.263889,0.131004,0.175824,0.0943396,0.150327,0.714286,0.0833333,0.142857,0.110526,0.0959233,0.213836,0.302632,0.5,0.585366,0.1,0.133333,"saab"
"Row368",0.23913,0.461538,0.388889,0.19214,0.186813,0.0754717,0.222222,0.571429,0.166667,0.342857,0.2,0.159472,0.446541,0.210526,0.227273,0.0243902,0.233333,0.2,"bus"
"Row369",0.347826,0.538462,0.569444,0.227074,0.10989,0.113208,0.320261,0.428571,0.25,0.442857,0.3,0.244604,0.553459,0.171053,0.409091,0.365854,0.366667,0.4,"opel"
"Row370",0.5,0.307692,0.513889,0.318777,0.186813,0.0566038,0.424837,0.285714,0.333333,0.228571,0.394737,0.360911,0.245283,0.197368,0.0,0.097561,0.666667,0.566667,"bus"
"Row371",0.521739,0.461538,0.444444,0.362445,0.263736,0.0566038,0.320261,0.4,0.25,0.371429,0.252632,0.257794,0.484277,0.144737,0.318182,0.170732,0.666667,0.733333,"bus"
"Row372",0.521739,0.538462,0.652778,0.262009,0.186813,0.132075,0.287582,0.485714,0.25,0.442857,0.226316,0.209832,0.459119,0.118421,0.0454545,0.317073,0.533333,0.7,"van"
"Row373",0.5,0.538462,0.513889,0.436681,0.274725,0.0754717,0.359477,0.342857,0.25,0.457143,0.305263,0.293765,0.459119,0.131579,0.272727,0.390244,0.766667,0.733333,"bus"
"Row374",0.304348,0.115385,0.180556,0.0567686,0.120879,0.0377358,0.0392157,0.885714,0.0,0.1,0.0421053,0.0251799,0.18239,0.342105,0.409091,0.365854,0.133333,0.0666667,"van"
"Row375",0.782609,0.730769,0.763889,0.371179,0.120879,0.0377358,0.751634,0.0857143,0.666667,0.571429,0.694737,0.709832,0.679245,0.302632,0.0,0.463415,0.366667,0.166667,"bus"
"Row376",0.673913,0.692308,0.944444,0.388646,0.131868,0.169811,0.686275,0.142857,0.583333,0.642857,0.536842,0.611511,0.591195,0.171053,0.681818,0.536585,0.466667,0.666667,"saab"
"Row377",0.304348,0.153846,0.277778,0.122271,0.10989,0.0754717,0.104575,0.742857,0.0833333,0.157143,0.126316,0.0707434,0.144654,0.157895,0.0454545,0.341463,0.333333,0.366667,"saab"
"Row378",0.195652,0.115385,0.194444,0.0567686,0.0659341,0.0943396,0.0849673,0.8,0.0833333,0.114286,0.0842105,0.0539568,0.119497,0.25,0.0454545,0.121951,0.133333,0.1,"saab"
"Row379",0.695652,0.884615,0.805556,0.458515,0.186813,0.169811,0.686275,0.142857,0.583333,0.785714,0.5,0.613909,0.672956,0.171053,0.0909091,0.463415,0.4,0.6,"opel"
"Row380",0.152174,0.230769,0.277778,0.0786026,0.0989011,0.0754717,0.176471,0.657143,0.0833333,0.185714,0.110526,0.116307,0.207547,0.276316,0.0,0.121951,0.1,0.166667,"opel"
"Row381",0.717391,0.807692,0.833333,0.537118,0.21978,0.0377358,0.901961,0.0285714,0.833333,0.628571,0.789474,0.886091,0.962264,0.381579,0.227273,0.268293,0.2,0.0333333,"bus"
"Row382",0.173913,0.5,0.430556,0.161572,0.153846,0.0943396,0.267974,0.514286,0.166667,0.428571,0.247368,0.195444,0.509434,0.276316,0.0454545,0.341463,0.2,0.2,"bus"
"Row383",0.586957,0.692308,0.958333,0.524017,0.21978,0.132075,0.686275,0.114286,0.583333,0.628571,0.568421,0.623501,0.610063,0.171053,0.272727,0.439024,0.433333,0.6,"opel"
"Row384",0.326087,0.423077,0.430556,0.179039,0.0989011,0.113208,0.196078,0.628571,0.166667,0.357143,0.152632,0.134293,0.408805,0.118421,0.318182,0.439024,0.4,0.533333,"opel"
"Row385",0.456522,0.615385,0.652778,0.240175,0.186813,0.150943,0.294118,0.485714,0.25,0.571429,0.257895,0.214628,0.591195,0.210526,0.181818,0.0,0.233333,0.433333,"van"
"Row386",0.565217,0.384615,0.680556,0.39738,0.175824,0.113208,0.48366,0.257143,0.416667,0.371429,0.421053,0.404077,0.358491,0.118421,0.272727,0.317073,0.5,0.6,"saab"
"Row387",0.369565,0.538462,0.625,0.179039,0.120879,0.132075,0.261438,0.514286,0.166667,0.528571,0.236842,0.193046,0.471698,0.184211,0.181818,0.0487805,0.333333,0.533333,"van"
"Row388",0.456522,0.538462,0.625,1.0,1.0,0.886792,0.281046,0.485714,0.166667,0.528571,1.0,0.203837,0.490566,1.0,0.545455,0.219512,0.4,0.5,"van"
"Row389",0.586957,0.923077,0.930556,0.449782,0.175824,0.169811,0.751634,0.114286,0.666667,0.885714,0.547368,0.685851,0.603774,0.171053,0.272727,0.463415,0.333333,0.566667,"opel"
"Row390",0.282609,0.346154,0.347222,0.0393013,0.032967,0.113208,0.261438,0.542857,0.166667,0.328571,0.205263,0.177458,0.389937,0.342105,0.181818,0.390244,0.1,0.0666667,"bus"
"Row391",0.391304,0.192308,0.416667,0.244541,0.208791,0.433962,0.183007,0.6,0.0833333,0.3,0.168421,0.134293,0.132075,0.105263,0.181818,0.268293,0.533333,0.7,"van"
"Row392",0.434783,0.423077,0.694444,0.270742,0.197802,0.150943,0.267974,0.514286,0.166667,0.542857,0.210526,0.196643,0.213836,0.0921053,0.409091,0.414634,0.6,0.733333,"van"
"Row393",0.282609,0.538462,0.486111,0.266376,0.230769,0.0754717,0.27451,0.485714,0.166667,0.4,0.242105,0.206235,0.509434,0.197368,0.318182,0.0731707,0.4,0.433333,"bus"
"Row394",0.369565,0.615385,0.597222,0.362445,0.175824,0.0943396,0.418301,0.314286,0.333333,0.514286,0.394737,0.339329,0.710692,0.144737,0.0454545,0.0487805,0.433333,0.466667,"saab"
"Row395",0.521739,0.153846,0.5,0.283843,0.142857,0.113208,0.320261,0.428571,0.25,0.185714,0.310526,0.248201,0.169811,0.171053,0.0,0.0,0.4,0.366667,"opel"
"Row396",0.76087,0.923077,0.916667,0.318777,0.043956,0.0566038,0.941176,0.0,0.916667,0.742857,0.815789,0.93765,0.955975,0.368421,0.5,0.0487805,0.2,0.0,"bus"
"Row397",0.347826,0.307692,0.486111,0.253275,0.208791,0.0566038,0.267974,0.485714,0.166667,0.257143,0.236842,0.201439,0.283019,0.171053,0.0909091,0.0,0.4,0.466667,"bus"
"Row398",0.543478,0.192308,0.416667,0.358079,0.230769,0.0754717,0.339869,0.371429,0.25,0.257143,0.310526,0.27458,0.125786,0.157895,0.136364,0.414634,0.8,0.733333,"bus"
"Row399",0.304348,0.346154,0.333333,0.200873,0.186813,0.150943,0.137255,0.685714,0.0833333,0.328571,0.142105,0.0971223,0.314465,0.105263,0.318182,0.0,0.566667,0.666667,"van"
"Row400",0.73913,0.769231,0.944444,0.475983,0.186813,0.188679,0.614379,0.171429,0.5,0.642857,0.452632,0.531175,0.584906,0.0789474,0.954545,0.536585,0.6,0.8,"saab"
"Row401",0.26087,0.153846,0.555556,0.235808,0.131868,0.113208,0.267974,0.514286,0.166667,0.114286,0.257895,0.196643,0.169811,0.131579,0.272727,0.512195,0.5,0.533333,"opel"
"Row402",0.608696,0.730769,0.902778,0.253275,0.0659341,0.150943,0.653595,0.142857,0.583333,0.642857,0.505263,0.581535,0.597484,0.197368,0.545455,0.268293,0.333333,0.433333,"opel"
"Row403",0.5,0.230769,0.513889,0.244541,0.164835,0.113208,0.183007,0.6,0.0833333,0.457143,0.163158,0.131894,0.0943396,0.0394737,0.681818,0.0731707,0.833333,0.9,"van"
"Row404",0.652174,0.576923,0.847222,0.436681,0.164835,0.188679,0.575163,0.2,0.5,0.571429,0.447368,0.492806,0.345912,0.0921053,0.363636,0.536585,0.533333,0.7,"opel"
"Row405",0.326087,0.269231,0.458333,0.30131,0.230769,0.0943396,0.248366,0.514286,0.166667,0.271429,0.231579,0.188249,0.264151,0.131579,0.0909091,0.487805,0.666667,0.633333,"bus"
"Row406",0.152174,0.192308,0.333333,0.113537,0.131868,0.113208,0.143791,0.714286,0.0833333,0.114286,0.115789,0.0899281,0.163522,0.223684,0.0454545,0.560976,0.1,0.233333,"opel"
"Row407",0.391304,0.192308,0.486111,0.139738,0.0659341,0.0754717,0.20915,0.6,0.166667,0.185714,0.184211,0.145084,0.251572,0.131579,0.0454545,0.170732,0.333333,0.333333,"saab"
"Row408",0.282609,0.461538,0.430556,0.222707,0.208791,0.0943396,0.222222,0.542857,0.166667,0.371429,0.194737,0.165468,0.421384,0.171053,0.227273,0.146341,0.433333,0.5,"bus"
"Row409",0.282609,0.192308,0.638889,0.310044,0.142857,0.132075,0.379085,0.371429,0.333333,0.228571,0.321053,0.298561,0.18239,0.118421,0.0454545,0.682927,0.5,0.6,"saab"
"Row410",0.347826,0.461538,0.513889,0.366812,0.186813,0.132075,0.320261,0.428571,0.25,0.471429,0.315789,0.247002,0.408805,0.0921053,0.181818,0.0487805,0.6,0.666667,"saab"
"Row411",0.108696,0.115385,0.152778,0.0524017,0.0989011,0.0377358,0.0522876,0.885714,0.0,0.0857143,0.0263158,0.029976,0.163522,0.328947,0.0454545,0.292683,0.0333333,0.1,"opel"
"Row412",0.152174,0.384615,0.430556,0.126638,0.142857,0.0943396,0.248366,0.542857,0.166667,0.4,0.210526,0.17506,0.421384,0.289474,0.272727,0.365854,0.133333,0.1,"bus"
"Row413",0.326087,0.115385,0.527778,0.244541,0.164835,0.0754717,0.183007,0.628571,0.0833333,0.0714286,0.163158,0.123501,0.125786,0.0921053,0.181818,0.853659,0.6,0.7,"opel"
"Row414",0.26087,0.461538,0.583333,0.126638,0.0989011,0.169811,0.30719,0.485714,0.25,0.542857,0.210526,0.213429,0.402516,0.223684,0.454545,0.512195,0.233333,0.4,"van"
