ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED,train
1567,23.760500,0.000000,68.351200,0,'Auto','Budget','Intnl_discount',65,'F','M',1,37079.400000,'N','Current',2
1574,14.697100,0.000000,17.869700,0,'Auto','Budget','Intnl_discount',30,'F','S',1,73334.300000,'N','Current',1
1580,13.987800,7.559130,20.720300,0,'Auto','FreeLocal','Standard',42,'F','M',0,69458.800000,'N','Vol',2
1582,13.148700,0.000000,33.939100,0,'CH','FreeLocal','Standard',37,'M','S',1,13126.900000,'N','Current',3
1585,3.710210,0.256480,11.871000,0,'CC','Budget','Standard',58,'F','M',1,16350.300000,'Y','Current',2
1588,10.972700,0.000000,59.999900,0,'CH','FreeLocal','Intnl_discount',45,'M','M',0,27170.600000,'N','Current',2
1596,14.806200,0.000000,121.406000,1,'Auto','FreeLocal','Intnl_discount',50,'F','M',2,96821.100000,'N','Vol',1
1602,22.171800,0.576682,13.459800,0,'Auto','Budget','Standard',94,'F','S',1,17540.700000,'Y','Vol',1
1604,18.965400,0.000000,40.775500,0,'Auto','FreeLocal','Standard',33,'M','M',2,80385.400000,'N','Current',1
1608,23.995900,0.000000,75.193300,0,'CC','Budget','Standard',93,'M','S',1,4347.250000,'N','Current',3
1609,23.412700,0.000000,85.215600,0,'CH','FreeLocal','Intnl_discount',89,'M','S',0,51669.000000,'N','Current',3
1613,6.533120,0.000000,13.845700,0,'CH','FreeLocal','Intnl_discount',27,'M','M',2,16875.900000,'Y','Vol',2
1617,8.761300,0.000000,25.636000,0,'CC','Budget','Intnl_discount',20,'F','M',1,2976.910000,'N','Current',1
1626,16.616600,7.881520,16.056500,1,'CH','FreeLocal','Standard',47,'M','S',0,4961.500000,'Y','Current',3
1633,13.324500,8.053170,56.646800,0,'CC','Budget','Standard',73,'F','M',2,5237.630000,'N','Vol',3
1635,25.718400,0.000000,73.714700,0,'CC','Budget','Standard',67,'M','S',1,80982.700000,'N','Current',1
1637,26.430600,6.180070,51.405800,0,'CC','Budget','Standard',19,'F','S',1,71906.800000,'N','Vol',2
1640,24.752500,1.484950,62.628300,0,'CH','FreeLocal','Intnl_discount',45,'F','S',0,50290.700000,'Y','Vol',1
1645,9.372810,0.000000,25.153700,0,'Auto','FreeLocal','Standard',63,'M','M',2,60644.300000,'N','Current',3
1650,20.383200,0.000000,31.871300,0,'Auto','FreeLocal','Standard',37,'M','S',2,34524.700000,'Y','Current',3
1654,0.000000,0.000000,3.508730,0,'CC','FreeLocal','Standard',50,'F','S',0,44785.400000,'N','InVol',1
1657,14.477000,0.000000,53.379400,0,'CH','FreeLocal','Standard',23,'M','S',0,12686.900000,'N','Vol',3
1668,3.369350,0.000000,43.539100,0,'CH','Budget','Standard',47,'F','S',1,59489.000000,'N','Current',2
1669,26.960700,0.305743,79.548200,1,'CC','Budget','Standard',31,'M','S',2,14690.100000,'N','Current',3
1670,11.814800,0.000000,26.818400,0,'CC','FreeLocal','Standard',76,'M','S',1,91607.400000,'N','Current',2
1671,1.037140,9.590720,12.906600,0,'Auto','FreeLocal','Standard',83,'F','S',2,76845.300000,'Y','Vol',3
1672,5.334410,0.000000,33.210500,0,'Auto','Budget','Standard',21,'F','M',2,82056.600000,'N','Current',2
1677,0.000000,0.000000,1.008220,0,'Auto','FreeLocal','Standard',18,'F','M',2,64726.800000,'N','Current',1
1680,20.697300,0.000000,5.174300,0,'CH','Budget','Standard',35,'M','M',2,42623.500000,'N','Current',1
1682,17.082600,0.000000,163.975000,0,'CH','FreeLocal','Standard',77,'F','S',1,37331.200000,'N','Current',2
1693,23.900400,0.000000,19.671900,0,'CH','Budget','Intnl_discount',29,'F','M',2,79960.000000,'N','Current',2
1695,17.875000,0.000000,76.318200,0,'CC','FreeLocal','Standard',93,'M','S',0,93302.900000,'N','Current',3
1697,17.449700,4.940780,49.923500,1,'Auto','FreeLocal','Standard',39,'F','M',2,47902.000000,'N','Current',2
1701,9.574400,0.000000,85.111800,0,'CC','FreeLocal','Standard',39,'M','S',2,32272.700000,'N','Current',2
1708,17.842100,9.490840,89.767100,0,'CC','Budget','Standard',70,'F','S',0,58384.300000,'N','Vol',2
1710,4.301460,0.000000,7.162160,0,'Auto','Budget','Standard',96,'M','M',1,2502.740000,'N','Current',3
1716,9.313150,0.000000,115.921000,1,'CH','Budget','Intnl_discount',47,'F','M',0,79721.100000,'N','Vol',1
1717,26.045900,0.000000,114.276000,0,'CH','Budget','Standard',97,'M','M',2,40844.400000,'N','Current',3
1718,1.815860,0.000000,90.245900,0,'CC','Budget','Standard',79,'F','M',0,8090.400000,'Y','Vol',3
1723,3.346920,9.609670,136.888000,0,'CH','Budget','Standard',68,'M','S',1,57322.100000,'Y','Vol',3
1731,10.270200,1.673730,29.639000,0,'CC','FreeLocal','Standard',20,'M','M',0,69444.500000,'N','Vol',2
1734,10.474300,0.000000,7.525430,0,'CC','Budget','Standard',51,'M','M',0,64313.000000,'N','Current',2
1737,10.607600,0.125065,159.885000,0,'Auto','Budget','Intnl_discount',40,'M','S',2,88943.900000,'N','Current',3
1738,13.871600,0.000000,5.048680,0,'CH','Budget','Standard',39,'M','S',1,50126.800000,'N','Current',2
1739,12.537200,0.000000,311.290000,0,'CC','Budget','Standard',21,'F','S',0,45612.900000,'N','Current',3
1746,23.290100,0.000000,41.349300,1,'CH','Budget','Intnl_discount',27,'F','S',1,92718.600000,'N','Current',3
1760,3.113300,0.000000,127.138000,0,'CC','Budget','Standard',68,'M','S',2,17047.200000,'Y','Current',1
1762,11.057100,0.000000,50.845500,0,'CC','FreeLocal','Standard',64,'F','S',1,7737.940000,'N','Vol',1
1767,12.375700,0.000000,163.414000,0,'CC','Budget','Intnl_discount',51,'F','M',2,59613.100000,'N','Vol',2
1769,27.011800,7.554010,45.374200,0,'CC','FreeLocal','Standard',92,'M','S',1,57904.400000,'N','Vol',1
1771,19.439700,0.000000,14.384700,0,'CC','Budget','Standard',97,'M','M',2,88146.400000,'N','Current',3
1774,3.751610,0.000000,9.261610,0,'CC','FreeLocal','Intnl_discount',27,'M','S',1,86608.500000,'N','Current',3
1777,0.378048,0.000000,28.662400,0,'CC','FreeLocal','Standard',72,'F','M',0,78851.300000,'N','Vol',3
1784,0.000000,0.000000,1.346230,0,'CC','FreeLocal','Intnl_discount',75,'F','S',1,16326.700000,'N','InVol',2
1785,12.698500,0.000000,88.095200,0,'Auto','FreeLocal','Intnl_discount',87,'F','M',1,3624.700000,'N','Vol',2
1789,27.258000,0.000000,69.365600,0,'Auto','FreeLocal','Standard',57,'F','M',1,36016.900000,'N','Vol',3
1791,20.453600,0.000000,39.334000,0,'CH','Budget','Intnl_discount',76,'F','M',2,42031.800000,'N','Current',2
1795,28.827200,4.748160,13.530500,0,'CC','Budget','Intnl_discount',39,'M','M',1,39229.100000,'N','Vol',1
1800,3.284500,0.000000,8.224460,0,'Auto','Budget','Standard',42,'M','M',0,57042.200000,'N','Current',2
1803,0.439191,0.000000,122.379000,0,'Auto','FreeLocal','Standard',74,'M','S',1,94449.500000,'N','Current',2
1814,3.526720,0.000000,257.192000,0,'CC','Budget','Standard',45,'F','M',2,67085.400000,'N','Vol',2
1815,17.656900,0.000000,23.420800,0,'CH','FreeLocal','Standard',28,'F','S',1,4972.890000,'N','Vol',1
1818,2.502270,0.000000,31.993200,0,'Auto','FreeLocal','Standard',67,'M','M',0,26369.200000,'N','Current',3
1820,18.850800,0.000000,31.788600,0,'Auto','FreeLocal','Intnl_discount',73,'F','M',2,35976.500000,'Y','Vol',2
1822,24.773300,0.000000,20.078700,0,'CH','FreeLocal','Intnl_discount',92,'F','M',1,77129.100000,'Y','Vol',1
1823,15.596600,0.000000,24.194200,0,'CH','FreeLocal','Standard',79,'F','M',2,8204.720000,'N','Vol',2
1825,27.093200,0.000000,87.261000,0,'Auto','Budget','Intnl_discount',59,'M','M',2,40714.500000,'N','Current',3
1827,8.212280,9.634830,45.668500,0,'Auto','FreeLocal','Standard',75,'M','M',1,97180.400000,'N','Vol',3
1837,14.614200,0.000000,74.725400,0,'CC','Budget','Standard',68,'F','M',2,50290.700000,'N','Vol',2
1840,9.571670,0.000000,10.472800,0,'CH','Budget','Standard',23,'F','M',0,869.570000,'N','Vol',3
1843,22.891700,0.000000,22.186600,0,'CH','Budget','Intnl_discount',52,'F','M',1,70002.400000,'N','Vol',1
1847,17.460200,0.000000,12.449700,0,'CH','FreeLocal','Standard',82,'M','S',0,37498.200000,'Y','Current',1
1851,12.229800,0.000000,135.424000,0,'CH','FreeLocal','Standard',31,'M','M',0,51015.700000,'Y','Current',2
1858,17.786500,0.000000,9.545810,0,'CC','FreeLocal','Standard',96,'M','S',2,29835.900000,'Y','Current',3
1867,18.353500,0.000000,50.115600,0,'CC','Budget','Standard',80,'M','S',1,13141.500000,'N','Current',1
1871,0.000000,0.000000,2.766100,0,'CC','FreeLocal','Standard',55,'F','M',1,26340.700000,'Y','InVol',3
1873,1.909530,0.000000,25.957200,0,'CC','FreeLocal','Standard',86,'F','S',0,69350.500000,'Y','Current',2
1883,26.775900,0.000000,58.356300,1,'CC','Budget','Standard',97,'F','M',1,51812.200000,'N','Vol',1
1885,17.132500,0.000000,12.335800,0,'CC','Budget','Standard',82,'F','M',1,49453.800000,'N','Current',2
1888,27.974900,0.000000,58.092100,0,'Auto','Budget','Standard',62,'F','S',2,28787.400000,'N','Current',2
1889,26.686900,0.000000,9.670350,0,'CC','FreeLocal','Standard',79,'F','S',1,94278.700000,'Y','Current',3
1901,17.391300,0.000000,41.485400,1,'Auto','FreeLocal','Standard',58,'M','S',2,12160.700000,'N','Current',1
1905,25.971100,0.000000,10.946700,0,'CC','Budget','Standard',35,'F','M',0,80659.100000,'N','Current',3
1914,3.172000,0.000000,58.037500,0,'CC','Budget','Standard',57,'M','M',1,35075.000000,'N','Current',2
1918,2.462160,0.000000,109.734000,0,'Auto','FreeLocal','Standard',23,'M','M',1,43457.900000,'N','Current',3
1919,25.986200,0.000000,21.093300,0,'CC','FreeLocal','Standard',44,'M','S',1,82314.100000,'Y','Current',3
1935,22.384600,0.000000,40.489900,0,'Auto','Budget','Standard',93,'F','S',1,13109.100000,'N','Current',2
1937,7.830360,0.000000,121.462000,0,'CC','Budget','Intnl_discount',71,'M','M',2,51493.000000,'Y','Current',2
1940,24.651900,0.000000,48.537500,0,'CC','Budget','Intnl_discount',65,'F','M',0,17700.400000,'N','Vol',2
1942,22.799400,0.000000,20.262500,0,'CC','Budget','Intnl_discount',88,'M','M',1,13091.600000,'N','Current',1
1943,17.215800,0.000000,31.558500,0,'CH','Budget','Intnl_discount',55,'F','M',0,91708.400000,'N','Current',2
1944,17.006600,0.000000,137.337000,2,'CC','FreeLocal','Standard',28,'F','S',0,64335.000000,'Y','Current',1
1957,9.007080,0.000000,38.162000,0,'CH','FreeLocal','Standard',88,'M','S',2,6704.780000,'N','Current',2
1961,0.000000,0.000000,4.337730,0,'CC','FreeLocal','Standard',52,'M','S',1,29870.000000,'N','InVol',3
1962,0.268121,0.000000,16.366900,0,'CH','FreeLocal','Standard',45,'F','S',1,92187.100000,'Y','Vol',1
1964,7.040220,0.000000,47.932700,0,'Auto','FreeLocal','Standard',69,'M','M',1,38302.700000,'N','Current',2
1965,3.036190,0.000000,42.919500,0,'CC','FreeLocal','Standard',54,'F','M',1,40027.600000,'Y','Vol',3
1966,5.931100,5.061620,6.250250,0,'CC','FreeLocal','Standard',26,'M','S',1,85774.300000,'N','Vol',2
1968,0.000000,0.000000,1.512210,0,'CH','Budget','Standard',61,'M','M',2,25303.200000,'N','InVol',1
1972,8.462790,0.000000,22.651300,0,'CC','FreeLocal','Standard',51,'F','S',2,2638.110000,'Y','Vol',3
1974,1.516170,0.000000,94.979400,0,'CC','Budget','Standard',61,'F','M',0,10878.500000,'N','Vol',3
1976,0.587137,8.237100,50.212600,0,'CC','FreeLocal','Standard',34,'F','S',1,30234.800000,'N','Vol',3
1978,11.745800,0.000000,54.839700,0,'CH','FreeLocal','Intnl_discount',62,'F','S',2,13965.400000,'N','Vol',3
1983,13.183100,0.000000,18.387000,0,'CH','Budget','Intnl_discount',64,'F','S',1,45495.000000,'N','Vol',2
1987,6.039610,0.000000,19.521700,0,'CC','Budget','Standard',63,'F','M',1,22198.100000,'Y','Vol',2
1988,20.085100,0.000000,59.198800,0,'CH','Budget','Intnl_discount',21,'F','M',1,64557.800000,'Y','Current',2
1990,29.863700,0.000000,52.220000,0,'Auto','FreeLocal','Standard',68,'F','M',2,62061.800000,'Y','Current',3
1992,28.429200,0.000000,84.106300,0,'CC','FreeLocal','Standard',48,'F','S',0,76142.000000,'N','Current',1
1995,10.440400,0.000000,39.960600,1,'CC','FreeLocal','Standard',47,'F','M',1,53298.700000,'N','Vol',3
2002,0.000000,0.000000,2.983680,0,'CH','FreeLocal','Intnl_discount',68,'M','M',0,14955.800000,'N','InVol',3
2003,22.542600,0.000000,25.375400,0,'Auto','FreeLocal','Standard',67,'M','M',0,78319.300000,'N','Current',3
2006,7.463370,0.000000,18.699200,0,'CC','FreeLocal','Intnl_discount',79,'M','M',0,34994.100000,'N','Current',1
2012,29.420000,0.000000,54.629600,0,'CC','Budget','Standard',81,'M','S',1,97205.200000,'N','Current',1
2013,0.000000,0.000000,1.220470,1,'CC','Budget','Standard',92,'F','S',0,51611.300000,'N','InVol',3
2015,0.000000,0.000000,0.623215,0,'CC','FreeLocal','Standard',84,'F','S',0,77462.000000,'N','Vol',1
2021,29.418400,0.000000,332.464000,0,'CC','Budget','Standard',62,'M','M',2,17888.700000,'N','Current',2
2032,0.000000,0.000000,3.875520,0,'Auto','FreeLocal','Standard',59,'F','M',0,50290.700000,'N','InVol',2
2033,0.000000,0.000000,4.143540,0,'Auto','Budget','Standard',52,'F','M',0,85073.700000,'N','InVol',3
2044,1.484780,0.000000,83.874600,0,'CC','Budget','Standard',36,'M','S',1,38348.100000,'N','Current',2
2045,27.995800,5.328420,16.276400,0,'CH','FreeLocal','Standard',18,'F','M',0,28770.900000,'N','Vol',2
2053,21.327800,0.000000,35.850200,0,'CC','Budget','Standard',21,'F','M',2,30763.800000,'Y','Vol',2
2054,4.198130,0.000000,114.627000,1,'CH','Budget','Standard',81,'F','M',2,3193.600000,'N','Vol',3
2059,15.162600,0.000000,16.997300,0,'CC','Budget','Standard',41,'F','M',0,33520.900000,'N','Vol',1
2061,26.791300,0.000000,17.442900,0,'CH','FreeLocal','Standard',56,'F','M',0,11268.300000,'Y','Vol',1
2062,26.039800,0.000000,10.209000,0,'CC','FreeLocal','Standard',85,'M','S',1,79688.700000,'N','Current',1
2063,17.620600,0.000000,71.034900,0,'CC','FreeLocal','Standard',28,'M','S',2,88063.200000,'Y','Current',1
2064,25.628700,0.000000,9.447460,0,'Auto','FreeLocal','Standard',89,'F','M',0,62229.600000,'N','Vol',2
2070,8.810300,0.000000,9.290230,0,'Auto','Budget','Intnl_discount',31,'F','S',0,41856.200000,'N','Current',3
2072,24.070800,6.980810,27.757300,0,'Auto','Budget','Standard',28,'M','M',2,2056.060000,'Y','Vol',1
2075,4.588440,7.662640,8.491070,0,'CC','Budget','Standard',95,'M','S',0,38872.300000,'N','Vol',3
2076,16.059800,0.000000,30.238100,0,'CH','Budget','Standard',39,'M','M',1,89928.500000,'N','Current',1
2080,3.941390,0.000000,7.532950,0,'Auto','Budget','Standard',37,'F','S',0,74018.400000,'Y','Current',2
2087,15.193600,0.000000,24.547100,0,'CC','Budget','Intnl_discount',30,'M','M',0,15819.600000,'N','Current',3
2093,11.592900,0.000000,94.889800,1,'CC','Budget','Standard',96,'M','S',2,25826.400000,'N','Current',2
2094,0.250512,0.000000,32.187900,0,'CC','Budget','Standard',39,'M','S',2,18569.200000,'N','Current',1
2096,2.203300,0.000000,9.886340,0,'CC','Budget','Intnl_discount',97,'M','S',0,27498.100000,'N','Current',3
2098,0.178787,0.000000,6.512630,0,'CC','FreeLocal','Intnl_discount',62,'F','M',0,37121.700000,'Y','Vol',3
2106,22.435800,0.000000,41.710800,0,'CC','Budget','Intnl_discount',30,'M','S',2,23464.000000,'Y','Current',2
2111,20.879800,4.498280,66.599600,0,'CH','FreeLocal','Intnl_discount',54,'F','M',0,69641.600000,'N','Current',3
2114,26.996000,0.000000,13.011300,0,'CC','FreeLocal','Standard',37,'M','M',2,91272.200000,'Y','Current',3
2117,19.135900,0.000000,9.145340,0,'CC','Budget','Standard',59,'F','M',1,77374.600000,'Y','Vol',2
2124,22.486400,0.000000,151.611000,0,'Auto','FreeLocal','Intnl_discount',56,'M','M',2,85275.000000,'N','Current',2
2132,17.489500,0.000000,39.623400,0,'CC','Budget','Intnl_discount',36,'F','M',2,47639.100000,'N','Current',2
2135,0.514513,1.882050,21.864900,0,'CH','FreeLocal','Standard',39,'F','M',0,86770.400000,'N','Vol',2
2146,0.583769,0.000000,150.985000,0,'CC','FreeLocal','Intnl_discount',27,'F','M',2,53067.200000,'Y','Current',3
2151,26.571400,0.000000,25.265600,0,'CC','FreeLocal','Standard',81,'F','M',0,71816.100000,'Y','Current',2
2156,22.823400,0.000000,63.298200,0,'CC','FreeLocal','Standard',84,'F','S',1,60362.100000,'N','Vol',2
2163,29.922400,0.000000,8.797720,0,'CH','Budget','Intnl_discount',60,'F','S',0,93322.100000,'Y','Current',1
2165,26.695500,0.000000,9.464440,0,'CC','FreeLocal','Intnl_discount',96,'M','M',1,8663.420000,'N','Current',1
2170,0.000000,0.000000,1.445630,0,'CC','Budget','Standard',56,'M','M',2,11607.600000,'N','InVol',3
2174,5.334430,0.000000,103.308000,0,'CC','FreeLocal','Intnl_discount',54,'M','M',2,23537.600000,'Y','Current',3
2176,15.288900,0.000000,52.279800,1,'CC','Budget','Standard',44,'M','M',1,91008.700000,'Y','Current',3
2179,13.192100,0.000000,63.024300,0,'CH','Budget','Intnl_discount',26,'M','S',1,31166.600000,'N','Vol',3
2180,22.305200,0.000000,51.703900,0,'CC','Budget','Standard',54,'M','M',0,52284.700000,'N','Current',3
2182,21.637200,0.000000,139.208000,0,'Auto','Budget','Standard',94,'F','M',1,87404.600000,'N','Vol',3
2185,14.638000,0.000000,99.001600,0,'CC','Budget','Standard',35,'M','S',0,63782.600000,'N','Current',1
2187,27.420500,0.000000,23.724300,0,'CC','Budget','Standard',77,'M','M',2,49910.700000,'Y','Current',3
2188,2.860020,0.000000,75.727700,0,'Auto','Budget','Standard',48,'F','M',0,98129.000000,'N','Vol',3
2189,11.968400,0.000000,25.585000,0,'CC','FreeLocal','Standard',66,'M','M',2,76161.400000,'Y','Current',3
2191,23.239500,0.000000,80.648100,0,'Auto','Budget','Standard',97,'F','S',1,12686.000000,'N','Vol',3
2192,20.320300,0.000000,68.909900,0,'CH','Budget','Standard',62,'M','M',0,56702.500000,'N','Current',2
2194,0.000000,0.000000,4.023310,0,'CC','FreeLocal','Standard',18,'F','M',1,67112.700000,'N','Current',1
2196,19.980600,0.000000,10.465400,0,'CC','Budget','Standard',51,'M','M',1,64880.000000,'N','Current',3
2197,13.129000,0.000000,41.346000,0,'CH','Budget','Intnl_discount',34,'F','S',1,51472.300000,'Y','Current',2
2200,21.721600,0.000000,14.364900,0,'CC','Budget','Standard',71,'M','S',0,12860.500000,'N','Current',1
2201,19.284800,2.025630,14.382700,1,'Auto','Budget','Intnl_discount',30,'F','M',2,85394.000000,'Y','Vol',3
2205,6.992830,0.000000,75.487400,0,'CC','Budget','Standard',18,'M','S',2,87708.000000,'N','Current',2
2211,19.885100,9.577470,19.208400,0,'CH','Budget','Standard',75,'F','M',2,25738.400000,'N','Vol',1
2215,7.727350,0.000000,255.236000,0,'CC','FreeLocal','Standard',84,'M','M',0,50290.700000,'N','Current',3
2216,22.163000,0.000000,37.090900,0,'CC','FreeLocal','Standard',48,'M','S',0,12134.700000,'Y','Current',1
2220,1.469040,0.000000,43.978500,0,'CC','Budget','Standard',43,'F','S',1,86252.800000,'Y','Vol',1
2221,8.460540,0.000000,116.249000,0,'Auto','Budget','Standard',94,'M','M',0,87630.500000,'Y','Current',2
2226,20.242100,0.000000,25.125600,0,'CC','FreeLocal','Intnl_discount',19,'M','M',2,92981.200000,'Y','Current',1
2239,23.561800,0.000000,21.117400,0,'CH','Budget','Standard',75,'M','M',2,71035.400000,'N','Current',1
2251,29.554600,0.000000,62.818600,0,'CH','Budget','Standard',78,'F','M',2,26449.800000,'Y','Vol',1
2254,13.863700,0.000000,18.815700,0,'CC','Budget','Intnl_discount',26,'M','S',1,76074.100000,'Y','Current',2
2256,17.379700,6.212430,51.178300,0,'CC','FreeLocal','Standard',90,'F','M',1,56722.800000,'N','Vol',2
2258,18.669300,0.000000,12.216000,0,'CC','FreeLocal','Intnl_discount',39,'F','M',1,23012.600000,'N','Current',2
2264,12.598300,0.000000,14.191500,0,'CC','Budget','Standard',23,'F','S',2,48162.000000,'N','Current',3
2266,24.892100,0.000000,28.823100,0,'CC','Budget','Standard',22,'M','S',1,27778.200000,'N','Vol',1
2268,16.502200,0.000000,5.666430,0,'CH','Budget','Standard',37,'F','S',0,71570.300000,'N','Current',2
2270,23.703800,0.000000,126.969000,0,'Auto','FreeLocal','Standard',83,'F','M',0,98056.300000,'N','Vol',1
2278,11.568300,0.000000,70.894600,0,'CC','FreeLocal','Standard',53,'M','S',1,76394.000000,'N','Current',1
2279,15.277700,0.000000,25.624300,0,'CC','FreeLocal','Standard',79,'F','M',2,87297.900000,'Y','Vol',1
2280,14.208700,0.000000,43.024700,0,'CC','FreeLocal','Standard',38,'F','M',0,56518.400000,'Y','Current',2
2286,8.863080,0.000000,72.104900,0,'CC','Budget','Standard',92,'M','S',2,8014.590000,'N','Current',3
2288,0.417484,7.356030,208.196000,0,'CC','Budget','Standard',87,'F','S',0,59232.800000,'N','Vol',3
2289,4.193050,0.000000,161.815000,0,'CC','FreeLocal','Standard',76,'M','M',1,72996.000000,'N','Current',1
2301,11.059000,0.000000,30.233100,0,'CC','Budget','Standard',29,'M','M',1,69294.700000,'Y','Current',2
2304,0.000000,0.000000,2.245390,0,'CH','Budget','Intnl_discount',83,'M','S',0,91926.000000,'N','InVol',3
2305,0.000000,0.000000,3.453140,0,'CH','Budget','Intnl_discount',49,'F','S',0,45818.700000,'N','InVol',3
2312,0.000000,0.000000,4.111080,0,'CC','FreeLocal','Standard',61,'M','S',0,5898.900000,'N','Current',2
2317,27.565800,0.000000,37.294900,0,'Auto','Budget','Standard',50,'M','M',2,14543.100000,'N','Current',1
2319,9.172660,0.000000,13.609500,0,'CH','Budget','Standard',25,'M','M',0,52366.400000,'Y','Current',3
2320,29.943700,0.000000,48.605900,0,'CC','FreeLocal','Standard',56,'F','S',1,49553.900000,'Y','Vol',3
2322,12.345100,0.000000,7.757230,0,'Auto','Budget','Intnl_discount',58,'F','S',1,540.406000,'Y','Current',1
2324,27.055100,1.982780,78.376100,1,'CC','FreeLocal','Standard',57,'F','M',0,57255.400000,'N','Vol',2
2326,7.991190,7.340120,87.884400,0,'CH','FreeLocal','Standard',22,'F','S',1,71941.500000,'Y','Vol',2
2337,16.922100,0.000000,93.299400,0,'CC','FreeLocal','Intnl_discount',83,'M','S',2,65330.200000,'Y','Current',1
2343,27.830300,5.199010,48.696000,0,'CC','FreeLocal','Intnl_discount',25,'M','M',2,67339.800000,'N','Current',3
2350,14.390400,0.000000,8.038110,0,'CC','Budget','Standard',79,'F','S',2,15688.500000,'N','Vol',1
2355,18.721500,0.000000,91.559600,0,'CC','Budget','Standard',53,'F','S',1,68767.000000,'Y','Vol',3
2356,0.000000,0.000000,4.759420,0,'CC','FreeLocal','Standard',27,'F','M',0,50290.700000,'Y','InVol',3
2362,7.429840,0.000000,7.438510,0,'CC','Budget','Standard',78,'F','M',2,92103.800000,'N','Vol',1
2363,25.033500,7.330960,54.800600,0,'CH','Budget','Intnl_discount',55,'F','S',2,8392.140000,'Y','Vol',2
2367,29.648000,0.000000,55.929100,0,'CH','FreeLocal','Standard',32,'F','M',2,16705.600000,'N','Current',3
2376,22.125500,0.000000,22.386000,0,'CC','FreeLocal','Standard',48,'M','M',2,69005.600000,'N','Current',2
2378,13.938300,6.611650,78.217000,0,'CC','FreeLocal','Standard',68,'F','M',1,81641.200000,'Y','Current',2
2379,19.062500,0.358172,15.982600,1,'Auto','Budget','Standard',40,'M','M',1,62789.900000,'N','Current',1
2386,28.708100,0.000000,61.486200,0,'Auto','Budget','Intnl_discount',54,'M','S',1,13428.500000,'N','Current',2
2387,12.059200,0.000000,27.387900,1,'Auto','FreeLocal','Intnl_discount',41,'F','M',1,3920.430000,'Y','Current',3
2398,26.458700,0.000000,95.682000,0,'Auto','FreeLocal','Intnl_discount',77,'M','M',1,31841.700000,'Y','Current',3
2400,29.224400,0.000000,35.140600,0,'CH','FreeLocal','Standard',27,'F','M',2,22137.000000,'N','Vol',1
2403,7.706070,4.558100,43.209900,0,'CC','FreeLocal','Standard',74,'M','M',2,70908.700000,'N','Vol',1
2406,12.892400,0.000000,53.817400,0,'Auto','FreeLocal','Intnl_discount',66,'F','M',2,67239.400000,'N','Vol',3
2407,6.906470,7.217700,128.106000,1,'CC','FreeLocal','Standard',70,'M','M',1,69406.700000,'Y','Vol',2
2410,0.000000,0.000000,4.461580,0,'CC','Budget','Standard',76,'F','M',2,83259.300000,'N','Vol',3
2412,0.000000,0.000000,0.542815,0,'CH','FreeLocal','Standard',66,'M','M',0,42898.200000,'Y','InVol',1
2413,12.464900,0.000000,65.401900,3,'CC','Budget','Intnl_discount',33,'M','M',1,78877.500000,'N','Current',1
2414,13.623600,0.000000,28.228300,0,'CC','FreeLocal','Standard',54,'M','M',0,68438.300000,'N','Current',2
2417,12.007900,0.000000,62.225900,0,'CH','Budget','Standard',67,'M','S',0,9448.620000,'Y','Current',2
2418,1.716040,0.000000,116.140000,0,'Auto','Budget','Standard',34,'M','S',2,60095.200000,'Y','Current',2
2420,9.137120,6.295550,47.851600,0,'Auto','FreeLocal','Standard',19,'M','M',1,20818.500000,'N','Vol',1
2421,15.271400,0.000000,49.420800,0,'CC','FreeLocal','Intnl_discount',82,'F','M',1,11895.700000,'N','Vol',3
2422,0.000000,0.000000,4.213750,0,'CC','FreeLocal','Intnl_discount',70,'F','M',1,6388.650000,'N','InVol',2
2425,16.371700,0.000000,7.006880,0,'CH','Budget','Standard',97,'F','M',1,51261.900000,'Y','Vol',1
2426,21.689000,3.460630,17.375000,0,'CC','FreeLocal','Standard',93,'M','M',1,76511.300000,'N','Vol',2
2428,0.000000,0.000000,3.387790,0,'CC','FreeLocal','Standard',19,'M','M',2,58774.900000,'Y','InVol',1
2433,28.164200,0.000000,249.961000,0,'CC','FreeLocal','Standard',86,'F','S',2,84453.100000,'N','Current',2
2434,21.493500,0.000000,32.744700,0,'CC','FreeLocal','Intnl_discount',73,'F','M',2,33607.000000,'N','Vol',3
2437,17.706100,8.321470,17.176600,0,'CC','Budget','Standard',73,'F','M',1,84601.400000,'N','Vol',1
2444,29.538600,0.000000,98.260500,0,'CC','Budget','Standard',50,'M','S',2,86905.400000,'Y','Current',2
2447,12.329000,2.457320,47.588200,0,'CH','Budget','Intnl_discount',87,'F','S',2,96025.500000,'N','Vol',1
2448,0.000000,0.000000,3.365710,1,'CH','Budget','Intnl_discount',59,'F','M',2,36660.900000,'Y','InVol',3
2449,10.690300,0.000000,38.394100,0,'CH','Budget','Standard',23,'M','M',2,24457.600000,'Y','Vol',1
2452,18.032100,0.000000,57.292700,0,'CC','FreeLocal','Intnl_discount',71,'M','M',2,36439.800000,'Y','Current',3
2455,22.559800,0.000000,410.611000,0,'CH','FreeLocal','Intnl_discount',24,'F','S',2,98226.200000,'Y','Current',3
